"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.","","","","","","","","","","","","","","","","","","","",""
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.","","","","","","","","","","","","","","","","","","","",""
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)","","","","","","","","","","","","","","","","","","","",""
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"□ 검색조건","","","","","","","","","","","","","","","","","","","",""
"계약일자 : 2025-01-01 ~ 2025-11-03","","","","실거래 구분 : 아파트(매매)","","","","","주소구분 : 지번 주소","","","","","","","","","","",""
"시도 : 충청북도","","","","시군구 : 청주시 상당구","","","","","읍면동 : 전체","","","","","","","","","","",""
"단지명 : 전체","","","","면적 : 전체","","","","","금액선택 : 전체","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자","주택유형"
"349","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202509","04","13,500","106동","12","개인","개인","1994","무농정로 90","-","직거래","-","25.09.30","아파트"
"350","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202509","04","18,550","1106","7","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.09.29","아파트"
"351","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9954","202509","04","40,000","204동","4","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","25.09.19","아파트"
"352","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202509","03","41,700","101","6","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.10.17","아파트"
"353","충청북도 청주시 상당구 영운동","222","0222","0000","파모스라움아파트","59.4320","202509","03","19,500","-","2","개인","개인","2018","수영로 180","-","중개거래","충북 청주시 상당구","-","아파트"
"354","충청북도 청주시 상당구 용암동","2915","2915","0000","강변뜨란채","59.9400","202509","03","16,350","105","1","개인","개인","2005","무심동로 86","-","중개거래","충북 청주시 상당구","25.10.10","아파트"
"355","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202509","03","18,800","-","10","개인","개인","2002","호미로233번길 74","-","중개거래","충북 청주시 상당구","-","아파트"
"356","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.8479","202509","03","43,900","-","12","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-","아파트"
"357","충청북도 청주시 상당구 영운동","113","0113","0000","성화누리안1차","84.9894","202509","02","22,000","-","15","개인","개인","2008","단재로115번길 44-1","-","직거래","-","-","아파트"
"358","충청북도 청주시 상당구 용암동","2105","2105","0000","진흥한우리","69.0300","202509","02","11,500","103","2","개인","개인","1995","용암로 36","-","중개거래","충북 청주시 상당구","25.09.18","아파트"
"359","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","116.6434","202509","02","69,000","-","24","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","-","아파트"
"360","충청북도 청주시 상당구 용암동","2915","2915","0000","강변뜨란채","59.8800","202509","02","19,100","-","12","개인","개인","2005","무심동로 86","-","중개거래","충북 청주시 상당구","-","아파트"
"361","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202509","02","42,500","108동","3","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.10.17","아파트"
"362","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","84.8401","202509","01","42,000","106동","18","개인","개인","2019","2순환로 2031","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.09.30","아파트"
"363","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","38.7200","202509","01","4,500","101동","8","개인","개인","1995","영운천로51번길 26","-","중개거래","충북 청주시 상당구","25.10.10","아파트"
"364","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202509","01","14,200","-","8","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","-","아파트"
"365","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202509","01","31,500","-","10","개인","법인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","-","아파트"
"366","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202509","01","25,400","102동","4","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","25.10.28","아파트"
"367","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202509","01","41,800","-","23","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","-","아파트"
"368","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","78.8917","202509","01","45,800","-","22","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","-","아파트"
"369","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","100.9672","202509","01","58,500","101동","25","개인","개인","2021","중고개로142번길 20","-","중개거래","충북 청주시 상당구","25.09.02","아파트"
"370","충청북도 청주시 상당구 금천동","325","0325","0000","장자마을부영(325-1단지)","84.9916","202508","31","24,000","105동","12","개인","개인","2004","수영로 350","-","중개거래","충북 청주시 상당구","25.10.01","아파트"
"371","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202508","31","41,350","-","31","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","-","아파트"
"372","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","84.9813","202508","31","42,000","-","12","개인","개인","2018","수영로 359","-","중개거래","충북 청주시 상당구","-","아파트"
"373","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","83.8200","202508","31","20,600","302","7","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.10.27","아파트"
"374","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202508","31","41,700","-","14","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","-","아파트"
"375","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202508","31","42,300","103","7","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.10.24","아파트"
"376","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9713","202508","31","42,000","103","3","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","25.10.17","아파트"
"377","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202508","30","11,300","-","1","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","-","아파트"
"378","충청북도 청주시 상당구 용정동","1286","1286","0000","우미린에듀파크1단지","84.9874","202508","30","42,000","-","14","개인","개인","2017","수영로 360","20251023","직거래","-","-","아파트"
"379","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","84.9300","202508","30","20,800","105","10","개인","개인","1999","중흥로 71","-","중개거래","충북 청주시 상당구","25.10.20","아파트"
"380","충청북도 청주시 상당구 영운동","41-3","0041","0003","삼진","51.3800","202508","30","5,600","104","2","개인","개인","1992","영운천로69번길 56","-","중개거래","충북 청주시 상당구","25.09.04","아파트"
"381","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.4300","202508","30","10,900","104","10","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"382","충청북도 청주시 상당구 용암동","2105","2105","0000","진흥한우리","84.4100","202508","30","15,400","-","7","개인","개인","1995","용암로 36","-","중개거래","충북 청주시 상당구","-","아파트"
"383","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202508","30","27,000","-","21","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","-","아파트"
"384","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202508","30","11,500","709","7","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.10.20","아파트"
"385","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","74.9581","202508","30","21,500","206동","13","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구","25.09.29","아파트"
"386","충청북도 청주시 상당구 금천동","122-1","0122","0001","삼일","59.8400","202508","30","8,000","7","3","개인","개인","1987","영운천로91번길 62","-","중개거래","충북 청주시 상당구","25.09.09","아파트"
"387","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.4300","202508","29","12,000","104","1","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","25.10.23","아파트"
"388","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.4045","202508","29","15,400","510","7","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.09.01","아파트"
"389","충청북도 청주시 상당구 영운동","41-3","0041","0003","삼진","51.3800","202508","29","5,500","104","4","개인","개인","1992","영운천로69번길 56","-","중개거래","충북 청주시 상당구","25.09.10","아파트"
"390","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9804","202508","29","46,500","-","7","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","-","아파트"
"391","충청북도 청주시 상당구 용암동","2104","2104","0000","현대2","84.2300","202508","29","18,000","201","5","개인","개인","1994","원봉로 41","-","중개거래","충북 청주시 상당구","25.09.04","아파트"
"392","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9019","202508","29","16,600","506","4","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.09.01","아파트"
"393","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202508","28","37,000","104","25","개인","개인","2020","동남로 15","-","직거래","-","25.09.08","아파트"
"394","충청북도 청주시 상당구 용암동","2088","2088","0000","형석","84.7800","202508","28","16,800","106","14","개인","개인","1995","월평로 207","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","25.10.13","아파트"
"395","충청북도 청주시 상당구 탑동","42","0042","0000","보성트윈힐스","38.8900","202508","28","6,600","보성 트윈힐스 A","7","개인","개인","1998","중고개로 349","-","중개거래","충북 청주시 상당구","25.09.01","아파트"
"396","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202508","28","21,200","1103","9","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"397","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202508","28","11,600","106","5","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.10.28","아파트"
"398","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","59.9870","202508","28","16,000","109","1","개인","개인","2003","중흥로 173","-","중개거래","충북 청주시 상당구","25.08.28","아파트"
"399","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202508","27","42,000","-","21","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","-","아파트"
"400","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","105.5912","202508","27","64,500","-","1","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","-","아파트"
"401","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","105.5912","202508","27","64,500","-","1","개인","개인","2019","중고개로 140","20250922","중개거래","충북 청주시 상당구","-","아파트"
"402","충청북도 청주시 상당구 용암동","2105","2105","0000","진흥한우리","84.4100","202508","27","14,500","101","5","개인","개인","1995","용암로 36","-","중개거래","충북 청주시 상당구","25.09.09","아파트"
"403","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","59.9530","202508","27","35,800","111동","22","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.10.20","아파트"
"404","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202508","27","39,000","-","5","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구","-","아파트"
"405","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202508","27","34,000","208동","1","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.10.27","아파트"
"406","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","84.8400","202508","27","28,500","-","3","개인","개인","2014","산성로 55","-","중개거래","충북 청주시 상당구","-","아파트"
"407","충청북도 청주시 상당구 영운동","179-11","0179","0011","미림","49.9900","202508","26","5,000","3","5","개인","개인","1991","수영로101번길 49","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.10.22","아파트"
"408","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.3245","202508","26","14,200","-","11","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","-","아파트"
"409","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","78.8917","202508","26","43,000","-","17","개인","개인","2019","중고개로 140","-","직거래","-","-","아파트"
"410","충청북도 청주시 상당구 용암동","2433","2433","0000","중흥마을부영(2433)","84.9538","202508","26","24,300","609","6","개인","개인","2001","중흥로 146","-","중개거래","충북 청주시 상당구","25.10.21","아파트"
"411","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","84.6785","202508","26","31,500","105동","1","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구","25.10.24","아파트"
"412","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","164.3700","202508","26","20,500","103","5","개인","개인","1993","꽃산동로 41","-","중개거래","충북 청주시 상당구","25.09.15","아파트"
"413","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.2200","202508","26","11,200","-","1","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","-","아파트"
"414","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202508","26","7,200","103","1","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.09.09","아파트"
"415","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","59.7600","202508","26","11,800","101","6","개인","개인","1995","원봉로 20","-","중개거래","충북 청주시 상당구","25.09.18","아파트"
"416","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","59.9870","202508","25","17,200","-","11","개인","개인","2003","중흥로 173","-","중개거래","충북 청주시 상당구","-","아파트"
"417","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","84.9000","202508","25","28,700","106","12","개인","개인","2014","산성로 55","-","중개거래","충북 청주시 상당구","25.10.17","아파트"
"418","충청북도 청주시 상당구 영운동","222","0222","0000","파모스라움아파트","59.5556","202508","25","20,750","-","9","개인","개인","2018","수영로 180","-","중개거래","충북 청주시 상당구","-","아파트"
"419","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202508","25","1,850","-","1","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.10.01","아파트"
"420","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202508","25","43,000","-","31","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","-","아파트"
"421","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202508","24","38,000","-","10","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","-","아파트"
"422","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202508","24","9,300","101","6","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.09.10","아파트"
"423","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.5800","202508","24","12,200","101","2","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","25.09.16","아파트"
"424","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","77.8325","202508","24","41,500","503동","19","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.09.22","아파트"
"425","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","77.8325","202508","24","41,500","-","19","개인","개인","2022","중고개로 56","20250825","중개거래","충북 청주시 상당구","-","아파트"
"426","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","84.9687","202508","24","49,500","-","24","개인","개인","2021","중고개로142번길 20","-","중개거래","충북 청주시 상당구","-","아파트"
"427","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","84.5746","202508","24","48,000","-","16","개인","개인","2019","중고개로 104","20250902","중개거래","충북 청주시 상당구","-","아파트"
"428","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","84.9300","202508","24","22,600","-","7","개인","개인","1999","중흥로 71","-","중개거래","충북 청주시 상당구","-","아파트"
"429","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","84.5746","202508","24","48,000","-","16","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","-","아파트"
"430","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202508","24","24,700","-","11","개인","개인","2002","호미로 261","-","중개거래","충북 청주시 상당구","-","아파트"
"431","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202508","24","40,700","-","9","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구","-","아파트"
"432","충청북도 청주시 상당구 대성동","5","0005","0000","우성","127.2200","202508","23","24,800","-","9","개인","개인","1991","용담로63번길 33","-","중개거래","충북 청주시 상당구","-","아파트"
"433","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.4045","202508","23","13,600","509","7","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.09.15","아파트"
"434","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202508","23","26,500","-","13","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","-","아파트"
"435","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","133.8900","202508","23","26,700","306","3","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.10.02","아파트"
"436","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9804","202508","23","45,000","104동","7","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","25.10.16","아파트"
"437","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","48.3895","202508","23","13,000","902동","9","개인","개인","2002","중고개로 286","-","중개거래","충북 청주시 상당구","25.10.16","아파트"
"438","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202508","23","20,500","501동","4","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"439","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202508","23","20,400","-","7","개인","개인","2002","호미로 261","-","중개거래","충북 청주시 상당구","-","아파트"
"440","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","43.2400","202508","23","6,150","-","14","개인","개인","1997","영운천로119번길 7","-","중개거래","충북 청주시 상당구","25.09.16","아파트"
"441","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202508","22","27,000","-","6","개인","개인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","-","아파트"
"442","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","84.4600","202508","22","36,500","207","4","개인","개인","2013","용정로 35","-","중개거래","충북 청주시 상당구","25.10.20","아파트"
"443","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202508","22","41,000","203동","5","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"444","충청북도 청주시 상당구 금천동","181-1","0181","0001","진흥","63.2100","202508","22","7,000","가","3","개인","개인","1987","쇠내로59번길 41","-","중개거래","충북 청주시 상당구","25.09.08","아파트"
"445","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202508","22","24,500","506동","6","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","25.09.16","아파트"
"446","충청북도 청주시 상당구 금천동","311","0311","0000","장자마을부영그린타운2차","84.8612","202508","22","26,500","-","8","개인","개인","2005","수영로 294","-","중개거래","충북 청주시 상당구","-","아파트"
"447","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","84.6785","202508","22","34,300","106동","19","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구","25.10.15","아파트"
"448","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","84.9592","202508","22","39,800","-","18","개인","개인","2020","월운로 116","-","중개거래","충북 청주시 상당구","-","아파트"
"449","충청북도 청주시 상당구 용암동","2105","2105","0000","진흥한우리","69.0300","202508","22","14,000","103","5","개인","개인","1995","용암로 36","-","직거래","-","25.08.25","아파트"
"450","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202508","21","35,500","102","14","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","25.09.10","아파트"
"451","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","78.8917","202508","21","42,000","-","21","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","-","아파트"
"452","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.5800","202508","21","12,000","104","12","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"453","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202508","21","42,700","-","8","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","-","아파트"
"454","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202508","21","15,650","104","10","개인","개인","1994","무농정로 103","-","중개거래","충북 청주시 상당구","25.10.20","아파트"
"455","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202508","21","22,500","-","7","개인","개인","2003","호미로 317","20250822","중개거래","충북 청주시 상당구","-","아파트"
"456","충청북도 청주시 상당구 용담동","436","0436","0000","가좌마을용담이-편한세상","139.2330","202508","21","42,200","-","11","개인","개인","2004","호미로 330","-","중개거래","충북 청주시 상당구","-","아파트"
"457","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202508","21","39,600","-","8","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","-","아파트"
"458","충청북도 청주시 상당구 용담동","436","0436","0000","가좌마을용담이-편한세상","107.3396","202508","21","35,800","101","2","개인","개인","2004","호미로 330","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"459","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202508","21","22,500","303","7","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.10.23","아파트"
"460","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","59.7600","202508","20","15,400","103","14","개인","개인","1995","원봉로 20","-","중개거래","충북 청주시 상당구","25.10.01","아파트"
"461","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","76.8775","202508","20","35,000","107동","13","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구","25.09.09","아파트"
"462","충청북도 청주시 상당구 금천동","137","0137","0000","효성2차","27.2700","202508","20","3,100","201동","2","개인","개인","1998","수영로196번길 12-17","-","중개거래","충북 청주시 상당구","25.09.19","아파트"
"463","충청북도 청주시 상당구 금천동","124","0124","0000","효성","27.2900","202508","20","3,350","102","6","개인","개인","1998","수영로 204","-","중개거래","충북 청주시 상당구","25.08.21","아파트"
"464","충청북도 청주시 상당구 금천동","199-1","0199","0001","현대","84.8400","202508","20","15,000","13동","5","개인","개인","1992","중고개로337번길 23","-","직거래","-","25.08.29","아파트"
"465","충청북도 청주시 상당구 북문로3가","49-1","0049","0001","북문로한신휴플러스","74.8380","202508","20","17,000","104","4","개인","개인","2013","중앙로 83","-","직거래","-","25.09.08","아파트"
"466","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","42.2400","202508","20","5,800","101동","6","개인","개인","1995","영운천로51번길 26","-","중개거래","충북 청주시 상당구","25.08.21","아파트"
"467","충청북도 청주시 상당구 용암동","2540","2540","0000","부영E그린","84.8612","202508","20","27,000","304","6","개인","개인","2005","중흥로 178","-","중개거래","충북 청주시 상당구","25.09.30","아파트"
"468","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","84.9200","202508","20","36,800","-","14","개인","개인","2013","용정로 35","-","중개거래","충북 청주시 상당구","-","아파트"
"469","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","129.8320","202508","19","52,800","-","3","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","-","아파트"
"470","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202508","19","35,800","-","11","개인","개인","2022","용담로 50","20250926","중개거래","충북 청주시 상당구","-","아파트"
"471","충청북도 청주시 상당구 금천동","324","0324","0000","장자마을부영(324-3단지)","84.9916","202508","19","22,400","-","6","개인","개인","2003","호미로 285","20250901","중개거래","충북 청주시 상당구","-","아파트"
"472","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","84.4600","202508","19","36,400","-","12","개인","개인","2013","용정로 25","-","중개거래","충북 청주시 상당구","-","아파트"
"473","충청북도 청주시 상당구 금천동","324","0324","0000","장자마을부영(324-3단지)","84.9916","202508","19","22,400","303동","6","개인","개인","2003","호미로 285","-","중개거래","충북 청주시 상당구","25.10.24","아파트"
"474","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","59.2962","202508","19","16,500","903동","11","개인","개인","2002","중고개로 286","-","중개거래","충북 청주시 상당구","25.10.29","아파트"
"475","충청북도 청주시 상당구 대성동","155-1","0155","0001","이화","63.5800","202508","19","6,400","-","2","개인","개인","1980","용담로 55","-","중개거래","충북 청주시 상당구","-","아파트"
"476","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","84.5746","202508","19","44,500","-","2","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","-","아파트"
"477","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.7600","202508","19","13,000","103","11","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구","25.09.09","아파트"
"478","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","74.9132","202508","19","40,700","-","16","개인","개인","2023","동남로 2","-","중개거래","충북 청주시 상당구","-","아파트"
"479","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","59.9530","202508","19","37,900","-","11","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","-","아파트"
"480","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202508","19","35,800","211동","11","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.09.26","아파트"
